t,quest,pweight,female,age,age2,cohort_y,zyear,cohorty,b_place,fethnic,spouse_ch,spouse,unmarried,married,married_1,married_2,married_3,married_4,educyr,seducyr,feducyr,edu_boy,edu_girl,patrilocala,patrilocalb,patrilineal,conflict1,conflict2,conflict3,poshi,divorce,lineage,ggran,gran,fm,hw,sib,sd3,gsd3,singlef,bigf,inf,coref,hwf,inc,lninc,incf,lnincf,greenvote,social,urbanize,kao,tpi,ntpc,religion,tvt,web,foreign,beench,hardship,background,rich,ilazy,wlazy,happiness,geron,auto,tittat,confuse,freesp,ig,mparty,powerb,judgei,protest,webprotest,demo,taiwanese,indepen,proinde,prouni,egp,workforce,wclass,year,grandf,ageg
3,1,1.0242112,1,38,1444,3,1973,10,407,3,0,0,0,1,1,0,0,0,14,14,9,14,14,5,4,3,0,0,0,4,4,2,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,65000,11.082143,1,4,2,0,0,0,1,1.5,0.33333334,1,1,2,2,-1,2,2,1,3,2,1,-1,2,-1,-1,-1,1,0,0,2,2,0,3,2,3,1,1,2010,0,4
3,1,1.0702428,1,76,5776,0,1935,3,504,1,0,0,0,1,0,0,0,1,6,6,0,16,16,7,3,1,0,0,0,4,3,2,,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,2,2,0,0,0,0,2,0,0,0,3,3,3,3,2,1,2,3,1,1,3,,,,1,0,0,3,3,0,2,2,0,0,0,2010,1,11
3,1,0.98420388,1,53,2809,1,1958,7,541,1,0,0,0,1,1,0,0,0,12,12,0,12,16,7,1,1,0,0,0,4,3,1,,0,0,1,0,1,0,0,0,0,1,0,0,,115000,11.652687,0,3,2,0,0,0,4,0,2,1,1,3,2,-1,2,2,0,2,2,-1,1,2,1,1,1,1,1,0,2,3,-1,2,3,0,0,0,2010,0,7
3,1,1.0117767,0,27,729,4,1984,12,414,1,0,0,1,0,0,0,0,0,16,,16,16,16,3,1,4,0,0,0,3,4,2,,1,1,0,1,0,0,0,1,0,0,0,45000,10.714417,115000,11.652687,0,4,2,0,0,0,0,1,4,0,0,3,3,-1,2,2,1,2,2,-1,1,2,-1,1,-1,1,0,1,2,2,0,,2,2,1,2,2010,1,2
3,1,1.0242112,1,39,1521,3,1972,10,432,1,0,0,0,1,1,0,0,0,14,14,12,16,14,5,4,3,0,0,0,,4,2,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,95000,11.461632,0,3,2,0,0,0,0,0.5,0.5,1,1,3,2,1,2,2,0,2,2,1,1,2,1,-1,-1,-1,0,0,1,3,0,3,2,3,1,1,2010,0,4
3,1,1.0797172,1,23,529,4,1988,13,414,1,0,0,1,0,0,0,0,0,16,,12,16,16,7,4,1,0,0,0,3,4,2,,1,1,0,1,0,0,0,1,0,0,0,15000,9.6158056,35000,10.463103,0,5,2,0,0,0,0,1,2.5,0,0,3,2,-1,2,3,1,2,1,-1,-1,2,-1,1,-1,1,0,0,3,3,0,3,2,3,1,1,2010,1,1
3,1,1.0028983,0,62,3844,0,1949,5,414,1,0,0,0,1,0,0,0,1,6,6,0,16,16,5,1,1,0,0,0,,3,2,,0,0,0,0,1,0,0,0,0,0,0,25000,10.126631,35000,10.463103,1,3,2,0,0,0,2,2,0,1,1,3,3,1,3,2,0,2,2,1,1,3,1,1,-1,1,0,0,3,3,0,3,2,8,1,4,2010,0,9
3,1,1.0117767,0,24,576,4,1987,13,414,1,0,0,1,0,0,0,0,0,16,,14,16,16,6,4,3,0,1,0,4,4,3,,1,1,0,1,0,0,0,1,0,0,0,55000,10.915089,185000,12.128111,0,4,2,0,0,0,0,0.5,1.5,1,0,1,2,-1,2,3,0,2,3,-1,-1,2,-1,-1,-1,-1,0,0,2,3,0,3,2,3,1,1,2010,1,1
3,1,1.1599473,0,56,3136,1,1955,6,414,1,0,0,0,1,1,0,0,0,9,9,6,14,14,5,3,3,1,0,0,3,3,2,,0,0,1,0,1,0,0,0,0,1,0,15000,9.6158056,75000,11.225244,1,4,2,0,0,0,1,2,0,0,0,3,3,1,2,3,1,2,2,1,1,3,1,1,1,-1,0,0,3,3,0,3,2,9,1,1,2010,0,8
3,1,0.95976323,0,32,1024,3,1979,11,358,2,0,0,1,0,0,0,0,0,15,,6,12,12,5,4,1,0,0,0,,3,3,,0,0,0,0,0,0,1,0,0,0,0,35000,10.463103,35000,10.463103,1,3,2,0,0,0,0,2,3,1,1,1,1,-1,2,3,0,2,1,-1,-1,2,-1,-1,-3,1,1,1,3,3,0,2,2,2,1,2,2010,0,3
3,1,1.4929516,1,46,2116,2,1965,8,438,1,0,0,0,1,1,0,0,0,9,9,6,12,12,5,1,1,0,0,0,,4,2,,0,0,1,0,1,0,0,0,0,1,0,15000,9.6158056,25000,10.126631,0,2,2,0,0,0,3,3,0,0,0,2,3,1,2,2,2,3,3,-3,1,3,1,-1,1,1,0,0,3,2,0,,,0,0,0,2010,0,6
3,1,1.2384735,0,28,784,4,1983,12,438,1,0,0,0,1,1,0,0,0,12,14,6,14,14,7,1,1,0,0,0,3,,2,,0,1,1,0,1,0,0,1,0,0,0,25000,10.126631,45000,10.714417,0,4,2,0,0,0,2,2,0.5,1,0,3,2,1,3,2,1,2,,1,1,,-1,,,-1,0,0,3,3,0,3,,3,1,1,2010,1,2
3,1,1.0308045,1,64,4096,0,1947,5,437,1,0,0,0,1,1,0,0,0,9,12,9,18,16,7,1,3,0,0,0,3,4,2,,0,0,1,0,0,0,0,0,0,0,1,0,,45000,10.714417,0,4,2,0,0,0,3,2.5,0,1,0,,2,1,2,2,0,3,3,-1,1,3,1,1,1,1,0,0,3,3,1,3,2,3,0,0,2010,0,9
3,1,1.0797172,1,25,625,4,1986,13,438,1,0,0,1,0,0,0,0,0,16,,9,16,16,1,4,3,0,0,0,,,2,,1,1,0,1,0,0,0,1,0,0,0,35000,10.463103,250000,12.429216,0,4,2,0,0,0,1,3,6,1,1,3,3,-1,2,3,2,3,3,-1,-1,2,-1,,-1,-1,0,0,3,2,0,,,2,1,2,2010,1,2
3,1,1.0702428,1,66,4356,0,1945,4,423,2,0,0,0,1,1,0,0,0,6,6,0,16,16,7,1,1,0,0,0,3,3,,,0,0,1,0,1,1,0,1,0,0,0,0,,55000,10.915089,0,4,2,0,0,0,3,3,0,1,0,3,2,-1,2,2,0,3,3,-1,-1,3,1,-1,1,1,0,0,3,2,0,,,0,0,0,2010,1,10
3,1,1.0797172,1,23,529,4,1988,13,438,1,0,0,1,0,0,0,0,0,16,,9,16,16,1,4,3,1,0,0,2,4,2,,0,1,0,1,0,0,0,0,0,1,0,0,,15000,9.6158056,0,2,2,0,0,0,1,1.5,1,0,0,2,2,1,2,3,1,2,2,-1,-1,2,-1,-1,1,1,0,0,1,2,0,2,2,0,0,0,2010,0,1
3,1,1.2536942,1,33,1089,3,1978,11,807,1,0,0,0,1,1,0,0,0,12,12,9,12,12,1,3,1,1,0,0,2,2,2,,0,1,1,0,1,0,0,1,0,0,0,0,,35000,10.463103,0,2,2,0,0,0,1,3,0.5,1,1,2,4,3,3,2,0,2,2,1,1,3,1,1,1,1,0,0,1,3,0,3,2,0,0,0,2010,1,3
3,1,1.0797172,1,29,841,4,1982,12,438,1,0,0,0,1,1,0,0,0,16,16,6,16,16,5,4,1,1,0,0,4,4,2,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,55000,10.915089,0,3,2,0,0,0,0,0,2,0,0,4,2,3,2,2,1,1,1,3,1,2,-1,1,-1,1,0,0,1,3,1,3,2,3,1,1,2010,0,2
3,1,0.95976323,0,40,1600,2,1971,10,358,1,0,0,0,1,1,0,0,0,14,12,9,16,16,5,3,3,1,1,1,4,2,2,,0,1,1,0,1,0,0,1,0,0,0,25000,10.126631,25000,10.126631,0,1,2,0,0,0,4,0.5,2,1,0,2,3,1,3,3,0,2,1,-3,1,2,-1,-1,-1,1,0,0,3,3,0,3,3,3,1,1,2010,1,5
3,1,1.0242112,1,39,1521,3,1972,10,438,2,0,0,0,1,1,0,0,0,14,16,6,16,16,5,3,3,0,0,0,3,4,2,,0,0,1,0,1,0,0,0,0,1,0,45000,10.714417,85000,11.350407,0,3,2,0,0,0,0,0,0.5,1,1,3,2,-1,2,2,0,2,3,1,-1,2,-1,-1,-1,-1,0,0,3,2,0,3,2,2,1,4,2010,0,4
3,1,1.0242112,1,34,1156,3,1977,11,438,1,0,0,0,1,1,0,0,0,14,12,9,16,16,1,3,3,0,0,0,3,3,2,,0,0,1,0,1,0,0,0,0,1,0,45000,10.714417,115000,11.652687,0,3,2,0,0,0,3,2,1,0,0,3,3,1,2,3,0,2,3,-1,1,3,1,-1,1,1,0,0,3,3,0,3,3,3,1,1,2010,0,3
3,1,1.1123508,0,46,2116,2,1965,8,438,1,0,0,0,1,1,0,0,0,12,12,9,12,12,2,1,1,0,0,0,3,2,2,,0,1,1,0,1,0,0,1,0,0,0,35000,10.463103,35000,10.463103,0,3,2,0,0,0,1,2,0,0,0,2,4,1,3,3,1,3,2,1,1,3,1,1,1,-1,0,0,2,3,0,2,2,8,1,1,2010,1,6
3,1,1.1748061,0,35,1225,3,1976,11,438,1,0,0,0,1,1,0,0,0,12,14,6,16,16,1,4,1,0,0,0,3,3,2,,0,0,1,0,0,0,0,0,0,0,1,45000,10.714417,75000,11.225244,0,3,2,0,0,0,0,2,2,1,0,2,3,1,2,2,0,2,2,1,-1,2,-1,-1,1,-1,0,0,3,3,0,2,2,9,1,1,2010,0,4
3,1,0.9087401,0,47,2209,2,1964,8,438,1,0,0,1,0,0,0,0,0,16,,0,9,9,4,4,1,0,0,0,3,3,2,,0,0,0,0,0,0,1,0,0,0,0,25000,10.126631,25000,10.126631,0,2,2,0,0,0,0,2,0.16666667,0,0,3,3,1,2,2,0,3,3,1,-1,2,-1,-1,1,-1,0,0,3,3,0,3,2,9,1,1,2010,0,6
3,1,1.2851967,1,57,3249,1,1954,6,438,1,0,0,0,1,1,0,0,0,6,6,0,16,16,5,4,1,0,0,0,3,3,2,,0,0,1,0,1,1,0,1,0,0,0,0,,55000,10.915089,0,4,2,0,0,0,3,3,0,1,1,3,3,-1,3,2,1,3,3,-1,1,3,1,1,1,-1,0,0,3,3,0,3,2,9,0,0,2010,1,8
3,1,1.0242112,1,40,1600,2,1971,10,320,1,0,0,0,1,1,0,0,0,16,18,6,18,18,5,4,1,0,0,0,3,3,2,,0,1,1,0,1,0,0,1,0,0,0,75000,11.225244,165000,12.0137,0,6,2,0,0,0,0,0.33333334,2,1,1,3,2,-1,3,2,2,3,2,-1,-1,2,-1,-1,-1,1,0,0,3,2,0,2,2,2,1,2,2010,1,5
3,1,0.76801974,0,64,4096,0,1947,5,437,1,0,0,0,1,1,0,0,0,12,6,6,14,14,3,4,1,0,0,0,3,3,2,,0,0,1,0,1,1,0,1,0,0,0,0,,55000,10.915089,0,4,2,0,0,0,3,1,0,0,0,3,2,-1,2,2,1,3,3,-1,-1,2,-1,-1,-1,-1,0,0,3,2,0,,,9,0,0,2010,1,9
3,1,1.0028983,0,67,4489,0,1944,4,438,2,0,0,0,1,1,0,0,0,6,0,9,9,9,7,1,1,0,0,0,2,1,2,,0,0,1,0,1,1,0,1,0,0,0,0,,0,,0,2,2,0,0,0,0,2,0,0,0,3,3,1,2,2,1,2,3,1,1,3,1,1,-1,1,0,0,1,3,0,2,2,8,0,0,2010,1,10
3,1,0.95976323,0,34,1156,3,1977,11,438,1,0,0,1,0,0,0,0,0,16,,9,16,16,7,1,3,0,0,0,3,4,2,,1,1,0,0,0,0,0,1,0,0,0,25000,10.126631,0,,0,3,2,0,0,0,2,1,2,0,0,3,2,-1,2,2,0,2,3,1,-1,3,-1,-1,1,1,0,1,3,1,0,2,2,3,1,1,2010,1,3
3,1,1.0117767,0,21,441,4,1990,13,438,1,0,0,1,0,0,0,0,0,16,,12,16,16,3,1,1,0,0,0,4,3,1,,0,0,0,0,0,0,1,0,0,0,0,5000,8.5171928,15000,9.6158056,0,3,2,0,0,0,3,1.5,0.5,0,0,3,1,-1,2,,0,1,3,-1,3,1,-1,3,3,-3,0,0,3,3,1,4,2,9,1,1,2010,0,1
3,1,0.53854126,1,66,4356,0,1945,4,421,2,0,0,0,1,1,0,0,0,0,6,0,16,16,7,4,1,0,0,0,3,3,2,,0,0,1,0,0,1,0,0,1,0,0,0,,0,,0,2,2,0,0,0,1,2,0,0,0,3,3,1,2,2,1,3,3,,1,3,1,1,1,1,0,0,1,3,0,,2,0,0,0,2010,1,10
3,1,1.0117767,0,22,484,4,1989,13,438,1,0,0,1,0,0,0,0,0,16,,12,16,16,2,4,3,0,0,0,3,3,2,,0,0,0,0,0,0,1,0,0,0,0,0,,45000,10.714417,0,2,2,0,0,0,3,2,3,0,0,3,2,-1,3,3,0,3,2,1,1,3,1,1,1,1,0,0,3,3,0,3,2,0,0,0,2010,0,1
3,1,1.3990085,0,47,2209,2,1964,8,438,2,0,0,0,1,0,1,0,0,9,,9,16,16,3,3,1,0,1,0,1,1,2,,0,0,0,0,1,0,0,0,0,0,0,5000,8.5171928,5000,8.5171928,0,2,2,0,0,0,3,2,0,1,0,3,3,-1,3,2,-1,2,3,-1,1,3,1,1,1,1,0,0,3,2,0,3,3,8,1,1,2010,0,6
3,1,1.1599473,0,54,2916,1,1957,7,438,1,0,0,0,1,1,0,0,0,9,9,6,12,12,6,4,3,0,0,0,3,3,2,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,35000,10.463103,0,4,2,0,0,0,3,3,0,0,0,3,2,1,3,3,1,3,3,1,1,3,1,1,1,1,1,0,3,3,0,,2,8,1,3,2010,0,7
3,1,1.2536942,1,31,961,3,1980,11,438,1,0,0,1,0,0,0,0,0,12,,6,16,14,1,4,1,0,0,0,3,,2,,0,1,0,0,0,0,0,0,0,1,0,0,,0,,0,2,2,0,0,0,3,2,0.33333334,1,1,3,3,3,2,2,0,2,2,1,1,2,1,3,1,1,0,0,1,3,0,,,0,0,0,2010,0,3
3,1,1.0028983,0,67,4489,0,1944,4,438,1,0,0,0,1,0,0,1,0,6,6,0,16,16,5,3,3,1,0,0,4,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,5,2,0,0,0,1,5,0,1,1,3,3,1,2,3,1,2,3,1,1,3,1,1,1,1,0,0,1,3,0,2,3,0,0,0,2010,0,10
3,1,1.0117767,0,22,484,4,1989,13,438,1,0,0,1,0,0,0,0,0,16,,9,16,16,3,4,3,0,0,0,3,2,2,,0,0,0,0,0,0,1,0,0,0,0,0,,65000,11.082143,0,3,2,0,0,0,2,2,5,0,0,3,2,-1,2,2,0,2,3,1,1,2,1,1,1,1,0,0,3,3,0,3,1,0,0,0,2010,0,1
3,1,0.9222734,0,57,3249,1,1954,6,438,1,0,0,0,1,1,0,0,0,12,9,6,12,12,7,1,1,0,0,0,3,3,2,,0,1,1,1,1,1,0,1,0,0,0,25000,10.126631,75000,11.225244,1,5,2,0,0,0,3,2,0.5,1,1,3,3,-1,3,3,1,3,3,-1,-1,2,-1,-1,-1,-1,0,0,2,3,1,4,4,9,1,3,2010,1,8
3,1,1.0702428,1,61,3721,0,1950,5,438,1,0,0,0,1,1,0,0,0,6,6,0,14,12,1,1,1,0,0,0,3,2,2,,0,0,1,0,0,0,0,0,0,0,1,15000,9.6158056,35000,10.463103,0,5,2,0,0,0,3,2,0,0,0,3,3,1,2,2,0,3,3,-1,1,2,-1,-1,-1,-1,0,0,2,2,0,,,3,1,1,2010,0,9
3,1,1.187045,1,42,1764,2,1969,9,437,1,0,0,0,1,1,0,0,0,12,12,6,16,16,5,3,3,1,0,0,3,4,2,,0,1,1,0,1,0,0,1,0,0,0,35000,10.463103,0,,0,3,2,0,0,0,0,3,1,1,0,2,3,1,2,2,0,2,2,-1,-1,2,-1,-1,-1,1,0,0,1,2,0,2,2,2,1,2,2010,1,5
3,1,1.0117767,0,27,729,4,1984,12,438,1,0,0,1,0,0,0,0,0,16,,12,16,16,5,4,1,0,0,0,3,2,2,,0,1,0,1,0,0,0,0,0,1,0,35000,10.463103,95000,11.461632,0,3,2,0,0,0,2,3,4,0,0,3,3,1,3,2,1,2,3,1,-1,2,1,1,1,1,0,0,3,3,0,3,2,2,1,2,2010,0,2
3,1,1.0797172,1,28,784,4,1983,12,435,1,0,0,0,1,1,0,0,0,14,12,6,16,16,5,1,1,1,0,0,4,4,2,,0,1,1,0,1,0,0,1,0,0,0,15000,9.6158056,55000,10.915089,0,2,2,0,0,0,2,4,0.5,1,0,4,2,1,3,3,1,2,2,3,1,2,1,1,1,1,0,0,3,3,1,1,1,3,1,1,2010,1,2
3,1,0.98420388,1,60,3600,0,1951,6,438,2,0,0,0,1,1,0,0,0,12,12,9,16,16,6,4,1,0,0,0,,4,2,,0,0,1,0,1,0,0,0,0,1,0,0,,15000,9.6158056,0,2,2,0,0,0,1,4,0.33333334,1,0,2,3,-1,2,3,0,2,2,1,1,3,1,-1,1,1,0,0,3,3,0,2,2,0,0,0,2010,0,9
3,1,0.96594173,0,63,3969,0,1948,5,438,1,0,0,0,1,1,0,0,0,9,6,6,12,12,1,4,1,0,0,0,3,3,2,,0,0,1,0,1,0,0,0,0,1,0,15000,9.6158056,55000,10.915089,0,4,2,0,0,0,3,3.5,0,0,0,3,3,1,2,2,1,3,3,1,1,3,1,1,1,1,0,0,2,3,0,,,10,1,3,2010,0,9
3,1,1.0797172,1,29,841,4,1982,12,438,1,0,0,1,0,0,0,0,0,16,,6,16,16,3,1,3,0,0,0,3,3,2,,0,1,0,1,0,0,0,0,0,1,0,25000,10.126631,0,,0,4,2,0,0,0,0,2,0.16666667,0,0,3,2,-1,3,2,1,2,2,-1,-1,2,1,1,-1,1,0,0,1,3,0,3,2,9,1,1,2010,0,2
3,1,1.1748061,0,37,1369,3,1974,10,438,1,0,0,0,1,1,0,0,0,12,12,6,12,12,7,1,1,0,0,0,3,3,2,,0,1,1,0,1,0,0,1,0,0,0,35000,10.463103,35000,10.463103,0,3,2,0,0,0,1,2,0.16666667,0,0,2,2,1,2,3,0,2,2,1,1,2,1,1,-1,-1,0,0,3,3,0,3,2,8,1,1,2010,1,4
3,1,1.0797172,1,24,576,4,1987,13,438,2,0,0,1,0,0,0,0,0,16,,12,16,16,3,1,1,0,0,0,3,4,3,,0,1,0,1,0,0,0,0,0,1,0,25000,10.126631,0,,0,3,2,0,0,0,0,3,1,0,0,3,2,-1,3,3,1,2,2,1,-1,2,-1,1,-1,1,0,0,2,3,0,3,2,3,1,1,2010,0,1
3,1,1.2043264,0,52,2704,1,1959,7,438,1,0,0,0,1,1,0,0,0,6,6,6,12,12,3,4,1,0,0,0,3,3,2,,0,1,1,0,1,0,0,1,0,0,0,15000,9.6158056,35000,10.463103,0,4,2,0,0,0,3,3.5,0,1,0,3,2,1,2,2,0,3,3,1,1,3,1,-1,1,1,0,0,2,2,0,,1,10,1,3,2010,1,7
3,1,1.0028983,0,61,3721,0,1950,5,438,1,0,0,0,1,1,0,0,0,6,9,6,12,12,2,4,1,0,0,0,3,2,2,,0,1,1,0,1,1,0,1,0,0,0,25000,10.126631,65000,11.082143,0,4,2,0,0,0,2,2,0,1,1,3,2,-1,2,2,1,3,3,-1,1,3,1,-3,,-1,0,0,3,1,0,2,3,2,1,2,2010,1,9
3,1,1.2378376,1,52,2704,1,1959,7,438,1,0,0,0,1,1,0,0,0,9,12,0,16,16,5,1,1,0,0,0,,4,2,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,45000,10.714417,0,3,2,0,0,0,3,0.5,0,1,1,3,2,1,2,3,1,,2,1,1,,1,-1,,-1,0,0,1,2,0,,,8,1,1,2010,0,7
3,1,1.0797172,1,27,729,4,1984,12,438,1,0,0,1,0,0,0,0,0,16,,12,16,16,5,4,3,0,0,0,3,4,2,,0,1,0,0,0,0,0,0,0,1,0,25000,10.126631,0,,1,3,2,0,0,0,3,3,4,0,0,2,2,1,3,2,0,2,2,-1,-1,2,-1,,,-1,0,0,1,3,0,,,9,1,1,2010,0,2
3,1,1.3216368,1,20,400,4,1991,14,438,1,0,0,1,0,0,0,0,0,12,,9,12,12,6,1,1,0,0,0,3,3,2,,1,1,0,1,0,0,0,1,0,0,0,0,,15000,9.6158056,0,3,2,0,0,0,0,8,5,0,0,3,2,-1,2,3,0,3,,,,,,,,,0,0,2,2,0,,,0,0,0,2010,1,1
3,1,0.74837929,0,73,5329,0,1938,3,438,1,0,0,0,1,1,0,0,0,9,0,0,9,9,7,3,3,0,0,0,,4,2,,0,0,1,0,0,0,0,0,0,0,1,5000,8.5171928,5000,8.5171928,0,3,2,0,0,0,0,2,0,0,0,2,,1,2,2,1,3,,-1,,,,-1,1,,0,0,1,2,0,2,2,10,1,1,2010,0,11
3,1,1.2851967,1,53,2809,1,1958,7,438,1,0,0,0,1,1,0,0,0,6,6,0,16,16,3,1,1,0,0,0,3,4,2,,0,0,1,0,1,0,0,0,0,1,0,0,,45000,10.714417,0,3,2,0,0,0,3,5,0,0,0,3,3,1,3,3,0,,,,,3,,,,1,0,0,1,3,0,,,0,0,0,2010,0,7
3,1,1.2536942,1,37,1369,3,1974,10,438,1,0,0,1,0,0,0,0,0,12,,12,16,16,1,3,3,1,0,0,2,4,1,,0,1,0,0,0,0,0,0,0,1,0,75000,11.225244,95000,11.461632,0,4,2,0,0,0,3,3,1,1,1,3,2,1,2,2,1,2,2,1,1,2,-1,-1,-1,1,0,0,3,2,0,3,2,2,1,2,2010,0,4
3,1,1.0702428,1,81,6561,0,1930,1,439,1,0,0,0,1,0,0,0,1,6,6,6,9,9,7,1,1,0,0,0,4,3,2,,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,3,2,0,0,0,3,1,0,1,1,3,3,1,2,2,0,,3,-1,1,,,1,1,,0,0,3,3,0,,,0,0,0,2010,1,11
3,1,1.2043264,0,60,3600,0,1951,6,438,1,0,0,0,1,1,0,0,0,6,6,6,12,9,1,1,3,1,0,0,3,3,2,,0,0,1,0,1,0,0,0,0,1,0,35000,10.463103,45000,10.714417,1,2,2,0,0,0,3,3,0,1,1,2,2,-1,2,3,0,2,2,1,-1,3,-1,-1,-1,-1,0,0,1,2,0,3,2,9,1,1,2010,0,9
3,1,1.4775589,0,35,1225,3,1976,11,438,1,0,0,0,1,1,0,0,0,9,9,6,12,12,3,1,1,0,0,0,3,4,2,,0,1,1,1,0,0,0,0,0,0,0,35000,10.463103,0,,0,5,2,0,0,0,1,4,2,0,0,2,2,1,3,2,1,2,2,1,-1,2,-1,-1,-1,-1,0,0,1,2,-1,2,3,9,1,1,2010,0,4
3,1,1.1123508,0,41,1681,2,1970,9,438,1,0,0,1,0,0,0,0,0,12,,12,16,16,5,3,3,1,0,0,3,4,3,,0,1,0,0,0,0,0,0,0,1,0,0,,0,,1,3,2,0,0,0,0,2,0.5,1,1,2,3,1,2,2,1,2,3,1,1,2,-1,1,-1,-1,1,0,2,3,0,3,2,0,0,0,2010,0,5
3,1,1.452534,0,50,2500,1,1961,8,438,1,0,0,0,1,0,0,1,0,6,0,0,12,12,7,3,1,0,0,0,3,2,2,,0,0,0,1,1,0,0,0,0,0,0,25000,10.126631,0,,0,4,2,0,0,0,3,2,0,0,0,3,2,-1,2,2,0,2,3,1,1,,,1,1,,0,0,3,2,0,,,9,1,1,2010,0,7
3,1,1.3990085,0,46,2116,2,1965,8,438,2,0,0,0,1,1,0,0,0,9,9,6,12,12,7,1,1,0,0,0,3,3,2,,0,0,1,0,1,0,0,0,0,1,0,25000,10.126631,35000,10.463103,0,4,2,0,0,0,2,4.5,0,0,0,2,3,1,2,2,1,2,2,-1,1,2,-1,-1,-1,,0,0,3,3,1,3,3,9,1,1,2010,0,6
3,1,1.2536942,1,36,1296,3,1975,10,438,1,0,0,1,0,0,0,0,0,12,,6,12,12,2,4,1,1,0,0,3,3,3,,0,1,0,1,0,0,0,0,0,1,0,35000,10.463103,65000,11.082143,0,3,2,0,0,0,1,1,3,1,1,3,2,-1,2,2,0,2,2,3,3,2,1,3,3,-1,0,0,3,3,0,2,2,3,1,1,2010,0,4
3,1,1.0117767,0,23,529,4,1988,13,438,1,0,0,1,0,0,0,0,0,16,,12,16,16,3,4,1,0,0,0,4,2,2,,1,1,0,1,0,0,0,1,0,0,0,0,,65000,11.082143,0,2,2,0,0,0,2,3,5,0,0,3,2,-1,3,2,1,3,3,3,1,2,1,1,-1,1,0,0,3,2,0,3,2,8,1,1,2010,1,1
3,1,1.0702428,1,77,5929,0,1934,2,700,1,0,0,0,1,0,0,0,1,6,6,2,16,16,5,3,1,1,0,0,1,2,1,,0,0,0,0,1,1,0,1,0,0,0,0,,55000,10.915089,0,4,2,0,0,0,1,8,0,1,1,4,2,-1,3,1,0,1,2,3,3,3,1,-3,-1,1,0,0,3,2,-1,1,4,0,0,0,2010,1,11
3,1,0.62743723,0,69,4761,0,1942,4,500,1,0,0,0,1,1,0,0,0,16,16,0,16,16,6,3,1,0,0,0,2,3,2,,0,0,1,1,0,0,0,0,0,0,1,115000,11.652687,145000,11.884489,0,5,2,0,0,0,0,1,1,1,0,3,2,-1,2,2,1,3,2,-1,-1,2,-1,-1,-1,-1,0,0,2,2,0,2,2,1,1,4,2010,0,10
3,1,0.98420388,1,58,3364,1,1953,6,117,3,0,0,0,1,1,0,0,0,12,14,6,16,16,5,3,1,0,0,0,3,2,1,,0,1,1,0,1,0,0,1,0,0,0,5000,8.5171928,75000,11.225244,0,4,2,0,0,0,3,5,1,1,1,3,3,3,2,2,0,4,1,-1,1,1,-1,-1,-3,-1,0,0,3,3,1,3,3,3,1,3,2010,1,8
3,1,0.76801974,0,69,4761,0,1942,4,409,1,0,0,0,1,1,0,0,0,12,9,6,9,9,2,1,3,0,0,0,,3,1,,0,0,1,0,0,0,0,0,0,0,1,5000,8.5171928,15000,9.6158056,0,4,2,0,0,0,1,1,1,1,1,3,2,-1,2,2,1,2,,-3,1,4,1,3,3,-3,0,0,3,1,0,2,4,2,0,0,2010,0,10
3,1,1.0242112,1,37,1369,3,1974,10,500,1,0,0,0,1,1,0,0,0,16,12,6,16,16,,3,3,0,0,0,3,4,1,,0,1,1,1,1,0,0,1,0,0,0,0,,750000,13.527828,1,3,2,0,0,0,3,2.5,0.5,1,1,4,3,-1,2,2,0,2,2,3,3,3,3,-1,3,1,0,0,1,3,0,3,1,0,0,0,2010,1,4
3,1,1.2536942,1,31,961,3,1980,11,632,1,0,0,1,0,0,0,0,0,12,,12,14,12,,1,3,0,0,0,4,4,2,,0,1,0,0,0,0,0,0,0,1,0,0,,25000,10.126631,1,1,2,0,0,0,1,3,2,1,0,3,2,-1,2,2,1,3,1,1,1,1,-1,-3,1,-1,0,0,3,3,0,3,1,0,0,0,2010,0,3
3,1,0.96976179,1,44,1936,2,1967,9,500,1,0,0,1,0,0,0,0,0,21,,12,12,12,,3,1,0,0,0,2,4,2,,0,0,0,0,0,0,1,0,0,0,0,55000,10.915089,55000,10.915089,0,3,2,0,0,0,7,0,2,1,1,3,2,-1,3,3,1,2,3,-3,-1,,-1,-3,-1,1,1,1,3,3,0,,,2,1,2,2010,0,5
3,1,1.2536942,1,35,1225,3,1976,11,248,1,0,0,0,1,1,0,0,0,12,12,9,16,16,5,4,3,1,0,0,4,4,2,,0,1,1,0,1,0,0,1,0,0,0,25000,10.126631,195000,12.180755,0,3,2,0,0,0,3,5,1,0,0,2,4,3,2,2,2,2,2,1,-1,2,-1,-1,1,1,1,0,1,3,-1,3,3,3,1,3,2010,1,4
